#,Tracker,Stato,Priorità,Oggetto,Assegnato a,Categoria,Inizio,Scadenza,Tempo stimato,Tempo impiegato,Creato,Chiuso,Caratteristica di riferimento
367668,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 135 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"2,08","0,42",2022-12-13 15:56,2023-01-12 12:03,Maintenance (Code Smells)
367669,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 117 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,78","0,02",2022-12-13 15:56,2023-03-27 17:20,Maintenance (Code Smells)
367670,To-Do,Closed,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,15",2022-12-13 15:56,2022-12-23 12:31,Maintenance (Code Smells)
367671,To-Do,Closed,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,07",2022-12-13 15:56,2022-12-23 12:34,Maintenance (Code Smells)
367672,To-Do,Closed,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,03",2022-12-13 15:56,2022-12-23 12:37,Maintenance (Code Smells)
367673,To-Do,Closed,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,03",2022-12-13 15:56,2022-12-23 12:38,Maintenance (Code Smells)
367674,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 85 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,25","0,32",2022-12-13 15:56,2023-01-10 14:04,Maintenance (Code Smells)
367675,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,18","0,22",2022-12-13 15:56,2023-01-05 18:40,Maintenance (Code Smells)
367676,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 95 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,42","0,5",2022-12-13 15:56,2023-01-10 14:51,Maintenance (Code Smells)
367677,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal autoType is not support.  9 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,12",2022-12-13 15:56,2022-12-21 22:00,Maintenance (Code Smells)
367678,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal type not match.  3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,17",2022-12-13 15:56,2022-12-21 21:58,Maintenance (Code Smells)
367679,To-Do,Closed,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,08",2022-12-13 15:56,2022-12-22 14:44,Maintenance (Code Smells)
367680,To-Do,Closed,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,12",2022-12-13 15:56,2022-12-22 14:49,Maintenance (Code Smells)
367681,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal _asm_flag_ 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,12",2022-12-13 15:56,2022-12-21 21:51,Maintenance (Code Smells)
367682,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 46 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,6","0,93",2022-12-13 15:56,2023-01-08 13:21,Maintenance (Code Smells)
367683,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal deserialzeArrayMapping 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,13",2022-12-13 15:56,2022-12-21 21:45,Maintenance (Code Smells)
367684,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal ;Ljava/lang/reflect/Type;Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object; 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,25",2022-12-13 15:56,2022-12-21 21:40,Maintenance (Code Smells)
367685,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal lexer 116 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"3,9","0,25",2022-12-13 15:56,2022-12-21 20:54,Maintenance (Code Smells)
367686,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal typeName 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,1",2022-12-13 15:56,2022-12-21 20:43,Maintenance (Code Smells)
367687,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal getConfig 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,1",2022-12-13 15:56,2022-12-21 20:41,Maintenance (Code Smells)
367688,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal userTypeDeser 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,17",2022-12-13 15:56,2022-12-21 20:39,Maintenance (Code Smells)
367689,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal scanInt 5 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,2","0,13",2022-12-13 15:56,2022-12-21 20:36,Maintenance (Code Smells)
367690,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal valueOf 15 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,53","0,17",2022-12-13 15:56,2022-12-21 20:33,Maintenance (Code Smells)
367691,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal matchStat 21 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,73","0,12",2022-12-13 15:56,2022-12-21 20:28,Maintenance (Code Smells)
367692,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,52",2022-12-13 15:56,2022-12-24 11:23,Maintenance (Code Smells)
367693,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:25,Maintenance (Code Smells)
367694,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal java/lang/Integer 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,12",2022-12-13 15:56,2022-12-21 20:26,Maintenance (Code Smells)
367695,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal (I)Ljava/lang/Integer; 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,15",2022-12-13 15:56,2022-12-21 20:23,Maintenance (Code Smells)
367696,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:27,Maintenance (Code Smells)
367697,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal scanLong 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,12",2022-12-13 15:56,2022-12-21 20:20,Maintenance (Code Smells)
367698,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:33,Maintenance (Code Smells)
367699,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:36,Maintenance (Code Smells)
367700,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:40,Maintenance (Code Smells)
367701,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal getCurrent 6 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,23","0,12",2022-12-13 15:56,2022-12-21 20:14,Maintenance (Code Smells)
367702,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal scanEnum 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,12",2022-12-13 15:56,2022-12-21 20:11,Maintenance (Code Smells)
367703,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal <init> 12 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,43","0,17",2022-12-13 15:56,2022-12-21 20:09,Maintenance (Code Smells)
367704,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:42,Maintenance (Code Smells)
367705,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal token 13 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,47","0,13",2022-12-13 15:56,2022-12-21 20:06,Maintenance (Code Smells)
367706,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal setToken 9 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,13",2022-12-13 15:56,2022-12-21 20:01,Maintenance (Code Smells)
367707,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal nextToken 9 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,13",2022-12-13 15:56,2022-12-21 19:57,Maintenance (Code Smells)
367708,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal getFieldType 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,1",2022-12-13 15:56,2022-12-21 19:53,Maintenance (Code Smells)
367709,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal (I)Ljava/lang/reflect/Type; 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,15",2022-12-13 15:56,2022-12-21 19:50,Maintenance (Code Smells)
367710,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal instance 15 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,53","0,13",2022-12-13 15:56,2022-12-21 19:45,Maintenance (Code Smells)
367711,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 80 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,17","0,83",2022-12-13 15:56,2023-01-12 18:06,Maintenance (Code Smells)
367712,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal deserialze 6 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,23","0,13",2022-12-13 15:56,2022-12-21 19:42,Maintenance (Code Smells)
367713,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal ;Ljava/lang/reflect/Type;Ljava/lang/Object;I)Ljava/lang/Object; 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,15",2022-12-13 15:56,2022-12-21 19:39,Maintenance (Code Smells)
367714,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal isEnabled 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,12",2022-12-13 15:56,2022-12-21 19:32,Maintenance (Code Smells)
367715,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for NOT_MATCH.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:44,Maintenance (Code Smells)
367716,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal getContext 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,12",2022-12-13 15:56,2022-12-21 19:27,Maintenance (Code Smells)
367717,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal matchedCount 6 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,23","0,1",2022-12-13 15:56,2022-12-21 19:24,Maintenance (Code Smells)
367718,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal context 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,12",2022-12-13 15:56,2022-12-21 19:18,Maintenance (Code Smells)
367719,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal setContext 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,12",2022-12-13 15:56,2022-12-21 19:15,Maintenance (Code Smells)
367720,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal childContext 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,12",2022-12-13 15:56,2022-12-21 19:12,Maintenance (Code Smells)
367721,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for END.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:46,Maintenance (Code Smells)
367722,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal ([C)Z 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,12",2022-12-13 15:56,2022-12-21 19:10,Maintenance (Code Smells)
367723,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal scanFieldInt 6 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,23","0,12",2022-12-13 15:56,2022-12-21 19:08,Maintenance (Code Smells)
367724,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal ([C)I 6 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,23","0,12",2022-12-13 15:56,2022-12-21 19:04,Maintenance (Code Smells)
367725,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:47,Maintenance (Code Smells)
367726,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:49,Maintenance (Code Smells)
367727,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:50,Maintenance (Code Smells)
367728,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:51,Maintenance (Code Smells)
367729,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:53,Maintenance (Code Smells)
367730,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for VALUE_NULL.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:54,Maintenance (Code Smells)
367731,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for NOT_MATCH.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:55,Maintenance (Code Smells)
367732,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for END.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:56,Maintenance (Code Smells)
367733,To-Do,Closed,Normal,"java:S3252:  ""Use static access with com.alibaba.fastjson.parser.JSONLexer for END.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,08","0,03",2022-12-13 15:56,2022-12-24 11:58,Maintenance (Code Smells)
367734,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,15","0,3",2022-12-13 15:56,2023-01-05 18:20,Maintenance (Code Smells)
367735,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal ;Ljava/lang/reflect/Type;Ljava/lang/Object;)Ljava/lang/Object; 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,15",2022-12-13 15:56,2022-12-21 18:58,Maintenance (Code Smells)
367736,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal list_item_value 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,13",2022-12-13 15:56,2022-12-21 18:54,Maintenance (Code Smells)
367737,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal (Ljava/lang/Object;)Z 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,13",2022-12-13 15:56,2022-12-21 18:51,Maintenance (Code Smells)
367738,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal fastMatchToken 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,13",2022-12-13 15:56,2022-12-21 18:46,Maintenance (Code Smells)
367739,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal _asm_list_item_deser__ 5 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,2","0,15",2022-12-13 15:56,2022-12-21 18:43,Maintenance (Code Smells)
367740,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal resolveTask 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,08",2022-12-13 15:56,2022-12-21 18:39,Maintenance (Code Smells)
367741,To-Do,Closed,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,12",2022-12-13 15:56,2022-12-22 14:54,Maintenance (Code Smells)
367742,To-Do,Closed,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,07",2022-12-13 15:56,2022-12-22 14:57,Maintenance (Code Smells)
367743,To-Do,Closed,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,07",2022-12-13 15:56,2022-12-22 14:58,Maintenance (Code Smells)
367744,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 98 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,47","0,65",2022-12-13 15:56,2023-01-10 15:54,Maintenance (Code Smells)
367745,To-Do,Closed,Normal,"java:S5361:  ""Replace this call to replaceAll() by a call to the replace() method.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,03",2022-12-13 15:56,2022-12-23 18:06,Maintenance (Code Smells)
367746,To-Do,Closed,Normal,"java:S5361:  ""Replace this call to replaceAll() by a call to the replace() method.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,03",2022-12-13 15:56,2022-12-23 18:08,Maintenance (Code Smells)
367747,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal syntax error 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,08",2022-12-13 15:56,2022-12-21 18:35,Maintenance (Code Smells)
367748,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 85 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,25","1,43",2022-12-13 15:56,2023-01-16 16:18,Maintenance (Code Smells)
367749,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 35 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,42","0,4",2022-12-13 15:56,2023-01-09 21:31,Maintenance (Code Smells)
367750,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 33 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,38","0,33",2022-12-13 15:56,2023-01-07 12:33,Maintenance (Code Smells)
367751,To-Do,Closed,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,02",2022-12-13 15:56,2023-03-27 17:20,Maintenance (Code Smells)
367752,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,22","0,28",2022-12-13 15:56,2023-01-05 19:23,Maintenance (Code Smells)
367753,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 139 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"2,15","0,02",2022-12-13 15:56,2023-03-27 17:20,Maintenance (Code Smells)
367754,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal java.util.Collections$Unmodifiable 4 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,17","0,1",2022-12-13 15:56,2022-12-21 18:32,Maintenance (Code Smells)
367755,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,1","0,23",2022-12-13 15:56,2022-12-24 17:19,Maintenance (Code Smells)
367756,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 48 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,63","0,37",2022-12-13 15:56,2023-01-08 13:31,Maintenance (Code Smells)
367757,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal can't create non-static inner class instance. 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,1",2022-12-13 15:56,2022-12-21 18:23,Maintenance (Code Smells)
367758,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 34 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,4","0,37",2022-12-13 15:56,2023-01-07 18:39,Maintenance (Code Smells)
367759,To-Do,Closed,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,33","0,42",2022-12-13 15:56,2023-01-17 16:46,Maintenance (Code Smells)
367760,To-Do,Closed,Normal,"java:S2692:  ""0 is a valid index but is ignored by this check.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,07",2022-12-13 15:56,2022-12-23 18:48,Maintenance (Code Smells)
367761,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal create instance error  3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,13",2022-12-13 15:56,2022-12-21 18:09,Maintenance (Code Smells)
367762,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 116 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"1,77","0,63",2022-12-13 15:56,2023-01-16 17:16,Maintenance (Code Smells)
367763,To-Do,Closed,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal parse unwrapped field error. 3 times.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,13","0,08",2022-12-13 15:56,2022-12-21 18:05,Maintenance (Code Smells)
367764,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 42 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,53","0,4",2022-12-13 15:56,2023-01-07 20:16,Maintenance (Code Smells)
367765,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 166 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"2,6","0,02",2022-12-13 15:56,2023-03-27 17:20,Maintenance (Code Smells)
367766,To-Do,Closed,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,1","0,05",2022-12-13 15:56,2022-12-24 16:50,Maintenance (Code Smells)
367767,To-Do,Closed,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,03","0,07",2022-12-13 15:56,2022-12-22 13:41,Maintenance (Code Smells)
367768,To-Do,Closed,Normal,"java:S1192:  ""Use already-defined constant 'defaultPatttern' instead of duplicating its value here.""",Vincenzo Pellegrini,CRITICAL,2022-12-13,2022-12-27,"0,1","0,08",2022-12-13 15:56,2022-12-22 17:35,Maintenance (Code Smells)
